0,1,2,3,4,5,6,7,8,9
g,p,q,h,n,f,m,c,,
b,c,m,,,,,,,
k,i,e,l,o,,,,,
m,b,c,,,,,,,
i,l,e,k,o,,,,,
m,b,c,,,,,,,
g,p,h,f,j,q,m,c,,
b,c,m,,,,,,,
b,c,m,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
g,p,h,q,j,f,m,c,,
i,k,e,o,l,,,,,
g,p,q,h,f,n,m,c,,
i,k,l,e,o,,,,,
m,h,q,p,j,f,g,c,,
c,m,b,,,,,,,
h,q,p,g,f,j,m,c,,
c,m,b,,,,,,,
g,q,h,c,f,n,m,p,,
b,c,m,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
i,l,e,k,o,a,o,a,o,a
g,p,q,h,m,f,j,c,,
q,g,p,h,f,n,m,c,,
b,c,m,,,,,,,
a,k,e,l,o,i,o,a,o,a
c,m,b,,,,,,,
k,i,e,l,o,a,o,a,o,
m,b,c,,,,,,,
g,p,q,h,n,f,m,c,,
i,k,o,l,e,,,,,
g,q,p,h,f,j,m,c,,
c,m,b,,,,,,,
k,i,e,l,o,a,o,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
g,m,h,q,n,f,p,c,,
g,c,p,h,f,n,m,q,,
g,q,p,h,j,m,f,c,,
i,k,e,o,l,a,o,,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
g,h,m,q,f,j,p,c,,
i,k,e,o,l,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
m,b,c,,,,,,,
p,q,g,h,j,f,m,c,,
g,h,q,c,j,f,m,p,,
k,i,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
g,q,p,h,j,f,m,c,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,k,e,o,l,,,,,
d,,,,,,,,,
g,p,q,h,n,f,c,m,,
i,k,l,e,o,,,,,
c,m,b,,,,,,,
i,k,l,e,o,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
e,k,i,l,o,,,,,
o,k,e,l,i,,,,,
k,i,e,l,o,,,,,
d,,,,,,,,,
g,p,m,q,j,f,h,c,,
j,q,h,p,g,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
c,m,b,,,,,,,
i,k,o,l,o,a,e,a,o,a
g,p,q,h,n,f,m,c,,
m,b,c,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,h,p,q,c,f,m,j,,
l,k,e,i,o,,,,,
i,o,e,l,o,a,k,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,q,h,p,c,j,m,f,,
l,k,e,i,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,a,o,o,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
c,m,b,,,,,,,
o,k,e,l,i,a,o,,,
b,c,m,,,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
e,k,i,l,o,a,o,,,
i,k,o,l,e,a,o,,,
d,,,,,,,,,
c,m,b,,,,,,,
e,k,i,l,o,,,,,
n,p,h,q,f,g,m,c,,
b,c,m,,,,,,,
i,k,l,e,o,,,,,
g,q,h,p,j,f,c,m,,
f,q,h,p,g,n,m,c,,
g,n,h,q,p,f,m,c,,
i,k,l,e,o,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,l,e,o,,,,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
i,o,e,l,k,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
i,k,e,o,l,a,o,,,
d,,,,,,,,,
g,q,h,p,m,f,j,c,,
d,,,,,,,,,
g,n,p,q,h,f,m,c,,
d,,,,,,,,,
i,a,e,l,o,a,o,k,o,
i,o,e,l,k,,,,,
q,h,g,p,f,n,m,c,,
g,p,h,m,n,f,q,c,,
i,k,e,o,l,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
e,k,i,l,o,a,o,a,o,a
l,k,e,i,o,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,p,q,h,f,j,c,m,,
b,c,m,,,,,,,
b,c,m,,,,,,,
g,p,h,q,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,q,j,h,p,f,m,c,,
o,k,e,l,i,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
o,k,e,l,i,a,o,a,o,a
g,m,q,p,j,f,h,c,,
d,,,,,,,,,
o,k,e,l,i,a,o,,,
g,q,p,h,f,j,m,c,,
c,m,b,,,,,,,
d,,,,,,,,,
i,l,e,k,o,a,o,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
o,k,e,l,o,a,i,,,
i,k,o,l,e,,,,,
c,m,b,,,,,,,
i,k,l,e,o,,,,,
g,q,m,h,j,f,p,c,,
m,b,c,,,,,,,
b,c,m,,,,,,,
i,e,k,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,h,j,q,p,f,m,c,,
b,c,m,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,l,e,o,,,,,
g,p,q,h,c,n,m,f,,
m,b,c,,,,,,,
g,p,f,h,n,q,m,c,,
i,o,e,l,o,a,k,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
p,h,g,q,j,f,m,c,,
g,h,p,j,f,q,m,c,,
d,,,,,,,,,
i,k,a,l,o,e,o,,,
d,,,,,,,,,
i,k,e,l,a,o,o,,,
g,m,h,q,j,f,p,c,,
g,f,h,p,q,n,m,c,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
i,k,e,l,o,o,o,a,a,a
o,k,e,l,i,a,o,a,o,
i,k,o,l,e,a,o,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,a,l,o,e,o,,,
b,c,m,,,,,,,
g,j,q,p,f,h,m,c,,
i,k,l,e,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
g,f,q,p,h,n,m,c,,
d,,,,,,,,,
i,k,o,l,e,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,h,f,p,q,n,m,c,,
q,h,p,g,j,f,m,c,,
e,k,i,l,o,a,o,a,o,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,p,c,h,n,f,m,q,,
d,,,,,,,,,
c,m,b,,,,,,,
a,k,e,l,o,i,o,,,
g,n,h,p,q,f,m,c,,
d,,,,,,,,,
g,p,q,h,f,j,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,e,l,o,o,a,a,o,
g,p,q,n,h,f,m,c,,
g,f,q,h,n,p,m,c,,
i,k,e,l,a,a,o,o,o,a
i,k,o,l,e,,,,,
d,,,,,,,,,
p,q,h,g,j,f,m,c,,
i,k,l,e,o,a,o,,,
b,c,m,,,,,,,
m,b,c,,,,,,,
g,p,q,h,n,f,m,c,,
i,k,o,l,e,,,,,
c,p,h,q,j,f,m,g,,
i,k,e,o,l,,,,,
c,m,b,,,,,,,
g,h,p,q,f,c,m,j,,
d,,,,,,,,,
i,k,e,a,o,l,o,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
g,h,p,q,f,n,m,c,,
g,q,p,h,n,f,c,m,,
i,k,e,l,o,a,o,a,a,o
d,,,,,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
i,k,a,l,o,e,o,a,o,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,p,q,n,f,m,c,,
d,,,,,,,,,
l,k,e,i,o,,,,,
d,,,,,,,,,
o,k,e,l,o,a,i,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,h,p,q,j,f,m,c,,
d,,,,,,,,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,p,q,h,n,f,m,c,,
m,h,q,p,n,f,g,c,,
d,,,,,,,,,
i,e,k,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
g,h,q,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
g,c,p,h,n,f,m,q,,
p,h,q,g,j,f,m,c,,
g,h,p,q,c,f,m,n,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
o,k,e,l,i,,,,,
k,i,e,l,o,a,o,a,o,
c,m,b,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
g,f,h,p,n,q,m,c,,
m,b,c,,,,,,,
i,k,o,l,e,,,,,
g,p,q,h,f,n,m,c,,
p,g,q,h,f,j,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
o,k,e,l,o,a,i,a,o,
c,m,b,,,,,,,
i,k,e,a,o,l,o,,,
g,h,q,p,m,n,f,c,,
d,,,,,,,,,
m,b,c,,,,,,,
i,a,e,l,o,a,o,k,o,a
d,,,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
g,n,q,p,h,f,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,j,p,h,q,f,m,c,,
m,b,c,,,,,,,
f,h,p,q,g,n,m,c,,
b,c,m,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
i,k,o,l,o,a,o,a,a,e
g,c,p,h,j,f,m,q,,
d,,,,,,,,,
m,b,c,,,,,,,
g,p,f,h,j,q,m,c,,
i,k,e,l,o,a,o,a,o,a
g,h,q,n,f,p,m,c,,
g,q,h,n,p,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
i,a,e,l,o,k,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,q,p,h,m,f,j,c,,
i,k,l,e,o,a,o,a,o,
d,,,,,,,,,
g,f,p,q,n,h,m,c,,
h,p,g,q,j,f,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
g,q,h,f,n,p,m,c,,
f,p,q,h,j,g,m,c,,
b,c,m,,,,,,,
d,,,,,,,,,
c,h,q,p,n,f,m,g,,
b,c,m,,,,,,,
g,q,h,j,f,p,m,c,,
i,k,o,l,e,,,,,
g,h,c,p,n,f,m,q,,
l,k,e,i,o,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,c,q,p,f,j,m,h,,
l,k,e,i,o,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
g,p,q,f,n,h,m,c,,
c,h,q,p,f,n,m,g,,
i,k,e,l,o,o,o,a,a,
c,m,b,,,,,,,
i,o,e,l,k,,,,,
j,p,q,h,f,g,m,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,m,n,f,p,c,,
c,m,b,,,,,,,
i,k,e,o,o,a,l,,,
d,,,,,,,,,
g,p,q,c,f,j,m,h,,
b,c,m,,,,,,,
i,e,k,l,o,a,o,,,
g,p,q,h,n,f,m,c,,
c,m,b,,,,,,,
g,m,h,p,f,j,q,c,,
j,p,h,q,f,g,m,c,,
g,p,h,q,f,j,m,c,,
k,i,e,l,o,a,o,a,o,a
g,p,q,h,f,n,m,c,,
j,p,h,q,g,f,m,c,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
l,k,e,i,o,,,,,
i,k,e,l,o,a,o,a,o,a
m,b,c,,,,,,,
c,m,b,,,,,,,
g,q,c,h,j,f,m,p,,
d,,,,,,,,,
g,h,q,m,n,f,p,c,,
i,e,k,l,o,a,o,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
i,e,k,l,o,,,,,
i,k,e,l,a,o,o,a,o,a
g,h,n,q,p,f,m,c,,
a,k,e,l,o,i,o,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
g,q,p,n,h,f,m,c,,
m,b,c,,,,,,,
b,c,m,,,,,,,
l,k,e,i,o,,,,,
h,g,p,q,j,f,m,c,,
c,m,b,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
q,g,h,p,j,f,m,c,,
b,c,m,,,,,,,
c,m,b,,,,,,,
g,h,q,p,f,j,c,m,,
i,l,e,k,o,a,o,a,o,a
c,m,b,,,,,,,
i,k,l,e,o,a,o,,,
e,k,i,l,o,a,o,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,o,l,o,a,e,,,
i,l,e,k,o,,,,,
g,q,p,h,n,f,c,m,,
d,,,,,,,,,
o,k,e,l,i,,,,,
b,c,m,,,,,,,
g,p,h,q,f,j,c,m,,
i,k,e,l,a,o,o,,,
o,k,e,l,i,,,,,
d,,,,,,,,,
n,p,q,h,g,f,m,c,,
d,,,,,,,,,
g,j,q,p,h,f,m,c,,
g,p,q,m,j,f,h,c,,
k,i,e,l,o,,,,,
b,c,m,,,,,,,
g,h,q,f,j,p,m,c,,
b,c,m,,,,,,,
l,k,e,i,o,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
k,i,e,l,o,a,o,a,o,
m,b,c,,,,,,,
i,k,o,l,e,,,,,
o,k,e,l,i,a,o,,,
k,i,e,l,o,a,o,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
c,p,q,h,j,f,m,g,,
p,h,g,q,j,f,m,c,,
i,e,k,l,o,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
g,q,p,h,m,f,n,c,,
g,p,h,q,j,f,m,c,,
d,,,,,,,,,
c,h,p,q,n,f,m,g,,
b,c,m,,,,,,,
i,k,e,l,o,a,o,a,o,a
a,k,e,l,o,a,o,a,o,i
d,,,,,,,,,
b,c,m,,,,,,,
g,c,h,p,f,n,m,q,,
e,k,i,l,o,,,,,
g,q,j,h,p,f,m,c,,
g,c,p,q,n,f,m,h,,
l,k,e,i,o,,,,,
l,k,e,i,o,,,,,
b,c,m,,,,,,,
g,p,j,q,h,f,m,c,,
b,c,m,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,c,p,q,j,f,m,h,,
k,i,e,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,m,p,n,f,q,c,,
i,k,l,e,o,,,,,
i,k,e,o,l,,,,,
g,j,h,p,q,f,m,c,,
k,i,e,l,o,a,o,,,
h,p,g,q,j,f,m,c,,
g,p,q,n,h,f,m,c,,
g,h,q,p,f,n,c,m,,
c,m,b,,,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
i,k,e,l,o,o,o,a,a,
i,o,e,l,k,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,a,o,a
b,c,m,,,,,,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
g,q,n,h,f,p,m,c,,
b,c,m,,,,,,,
c,m,b,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
g,q,h,p,m,j,f,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
k,i,e,l,o,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,q,p,j,h,f,m,c,,
i,k,l,e,o,,,,,
g,j,h,p,q,f,m,c,,
i,k,o,l,o,a,e,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
g,f,p,h,q,j,m,c,,
d,,,,,,,,,
g,q,h,p,n,m,f,c,,
g,q,h,p,c,n,m,f,,
d,,,,,,,,,
c,m,b,,,,,,,
i,o,e,l,k,a,o,,,
m,b,c,,,,,,,
g,p,c,h,f,j,m,q,,
d,,,,,,,,,
g,n,h,p,q,f,m,c,,
g,h,q,p,n,f,c,m,,
o,k,e,l,i,,,,,
d,,,,,,,,,
m,p,q,h,f,n,g,c,,
a,k,e,l,o,a,o,i,o,
c,m,b,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,j,f,c,m,,
d,,,,,,,,,
d,,,,,,,,,
e,k,i,l,o,,,,,
m,b,c,,,,,,,
g,f,p,q,h,n,m,c,,
i,k,e,l,a,o,o,,,
c,m,b,,,,,,,
d,,,,,,,,,
f,h,p,q,n,g,m,c,,
d,,,,,,,,,
i,e,k,l,o,a,o,a,o,a
i,k,a,l,o,e,o,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,o,e,l,k,a,o,,,
b,c,m,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,h,p,q,m,f,j,c,,
g,q,p,c,f,j,m,h,,
d,,,,,,,,,
b,c,m,,,,,,,
g,m,p,q,n,f,h,c,,
b,c,m,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,h,q,p,f,j,m,g,,
d,,,,,,,,,
d,,,,,,,,,
g,p,q,f,n,h,m,c,,
g,c,p,h,n,f,m,q,,
e,k,i,l,o,,,,,
d,,,,,,,,,
i,k,e,l,o,a,a,o,o,
i,k,a,l,o,e,o,,,
i,k,l,e,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
k,i,e,l,o,,,,,
g,p,h,f,j,q,m,c,,
g,n,p,q,f,h,m,c,,
d,,,,,,,,,
i,k,l,e,o,,,,,
i,k,l,e,o,a,o,,,
a,k,e,l,o,a,o,i,o,a
e,k,i,l,o,,,,,
d,,,,,,,,,
n,p,q,h,g,f,m,c,,
g,m,q,p,n,f,h,c,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,l,e,o,,,,,
i,k,l,e,o,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
g,h,q,p,j,f,m,c,,
g,q,f,p,j,h,m,c,,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
k,i,e,l,o,,,,,
g,p,h,q,f,m,j,c,,
d,,,,,,,,,
g,p,h,q,j,f,m,c,,
b,c,m,,,,,,,
m,b,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
g,p,h,q,n,f,m,c,,
b,c,m,,,,,,,
i,k,l,e,o,,,,,
m,h,p,q,j,f,g,c,,
b,c,m,,,,,,,
b,c,m,,,,,,,
i,l,e,k,o,,,,,
g,p,h,q,f,n,m,c,,
c,p,q,h,j,f,m,g,,
q,h,p,g,f,n,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
i,k,l,e,o,a,o,,,
g,p,m,h,f,n,q,c,,
i,k,e,l,a,o,o,,,
g,m,p,h,j,f,q,c,,
o,k,e,l,i,,,,,
d,,,,,,,,,
g,q,j,p,h,f,m,c,,
c,m,b,,,,,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
g,q,c,h,j,f,m,p,,
b,c,m,,,,,,,
m,b,c,,,,,,,
g,p,c,q,f,n,m,h,,
i,k,e,o,l,,,,,
i,o,e,l,k,,,,,
i,o,e,l,o,a,k,a,o,a
m,b,c,,,,,,,
g,h,p,q,f,j,m,c,,
i,k,e,l,o,a,a,o,o,
d,,,,,,,,,
b,c,m,,,,,,,
g,h,p,q,j,f,c,m,,
i,k,o,l,e,a,o,a,o,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
i,k,e,l,o,a,o,a,o,a
g,q,h,p,j,f,m,c,,
d,,,,,,,,,
g,h,q,p,n,c,m,f,,
i,k,a,l,o,e,o,,,
c,m,b,,,,,,,
c,m,b,,,,,,,
i,k,e,a,o,l,o,,,
g,p,h,q,n,f,m,c,,
b,c,m,,,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
g,p,q,f,n,h,m,c,,
i,k,e,l,o,o,a,,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
l,k,e,i,o,,,,,
e,k,i,l,o,a,o,a,o,
d,,,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
e,k,i,l,o,,,,,
g,q,p,j,f,h,m,c,,
o,k,e,l,i,,,,,
g,q,h,p,f,n,m,c,,
i,k,e,l,a,o,o,,,
i,k,e,o,o,a,l,,,
g,q,h,p,n,c,m,f,,
m,b,c,,,,,,,
g,h,q,f,j,p,m,c,,
g,h,p,q,f,c,m,n,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
f,q,p,h,j,g,m,c,,
i,k,e,o,l,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
g,h,n,q,p,f,m,c,,
c,m,b,,,,,,,
d,,,,,,,,,
k,i,e,l,o,,,,,
d,,,,,,,,,
o,k,e,l,i,,,,,
g,p,q,h,j,f,c,m,,
c,m,b,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
i,k,o,l,e,,,,,
i,o,e,l,k,a,o,,,
c,m,b,,,,,,,
g,p,h,q,n,m,f,c,,
i,a,e,l,o,k,o,,,
d,,,,,,,,,
g,q,p,h,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
i,k,e,l,a,o,o,,,
c,m,b,,,,,,,
i,a,e,l,o,k,o,a,o,a
e,k,i,l,o,,,,,
i,k,o,l,e,,,,,
l,k,e,i,o,a,o,,,
c,m,b,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
m,p,h,q,j,f,g,c,,
g,m,h,p,n,f,q,c,,
b,c,m,,,,,,,
g,f,q,p,n,h,m,c,,
i,k,e,o,o,a,o,a,a,l
b,c,m,,,,,,,
i,k,e,a,o,a,o,l,o,
i,k,l,e,o,,,,,
i,k,o,l,e,a,o,a,o,a
m,b,c,,,,,,,
c,m,b,,,,,,,
q,p,g,h,n,f,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
g,c,q,h,f,n,m,p,,
i,k,e,l,a,o,o,a,o,
i,e,k,l,o,a,o,,,
i,k,e,a,o,l,o,,,
d,,,,,,,,,
g,f,p,h,q,n,m,c,,
i,k,e,l,o,o,a,,,
b,c,m,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
b,c,m,,,,,,,
e,k,i,l,o,,,,,
m,b,c,,,,,,,
c,q,h,p,j,f,m,g,,
m,b,c,,,,,,,
i,k,e,l,a,o,o,,,
i,k,e,l,o,a,o,a,o,
g,h,q,p,f,c,m,n,,
g,p,q,h,f,n,m,c,,
i,o,e,l,k,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
g,p,n,q,h,f,m,c,,
q,g,p,h,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,n,f,c,m,,
o,k,e,l,o,a,i,,,
m,b,c,,,,,,,
i,k,e,a,o,l,o,a,o,
d,,,,,,,,,
l,k,e,i,o,,,,,
i,k,e,l,o,a,o,a,o,a
p,g,h,q,n,f,m,c,,
g,h,j,p,q,f,m,c,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
o,k,e,l,o,a,i,,,
d,,,,,,,,,
m,b,c,,,,,,,
g,q,f,h,n,p,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
g,j,q,p,f,h,m,c,,
i,k,e,l,o,a,o,a,a,o
g,p,h,q,n,f,m,c,,
e,k,i,l,o,a,o,a,o,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,k,e,l,o,o,o,a,a,a
l,k,e,i,o,a,o,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,h,p,q,n,f,c,m,,
q,p,g,h,j,f,m,c,,
g,h,q,p,m,f,n,c,,
i,k,o,l,e,a,o,,,
g,p,q,h,f,n,m,c,,
g,h,p,m,f,j,q,c,,
d,,,,,,,,,
g,c,h,p,j,f,m,q,,
g,n,h,q,p,f,m,c,,
d,,,,,,,,,
g,p,q,f,h,j,m,c,,
c,p,q,h,n,f,m,g,,
g,q,h,p,c,f,m,n,,
d,,,,,,,,,
o,k,e,l,i,,,,,
g,p,h,q,f,j,m,c,,
g,j,q,h,p,f,m,c,,
d,,,,,,,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,l,e,o,,,,,
b,c,m,,,,,,,
g,n,p,h,f,q,m,c,,
c,m,b,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
i,k,e,l,o,a,o,,,
d,,,,,,,,,
g,n,p,q,h,f,m,c,,
d,,,,,,,,,
g,p,h,q,m,n,f,c,,
g,q,n,p,h,f,m,c,,
d,,,,,,,,,
l,k,e,i,o,a,o,,,
i,e,k,l,o,,,,,
b,c,m,,,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
q,g,h,p,j,f,m,c,,
k,i,e,l,o,,,,,
i,k,e,a,o,l,o,,,
g,p,m,q,j,f,h,c,,
g,p,q,h,j,f,m,c,,
b,c,m,,,,,,,
i,l,e,k,o,,,,,
g,h,p,q,j,f,m,c,,
c,m,b,,,,,,,
g,c,h,q,j,f,m,p,,
b,c,m,,,,,,,
i,e,k,l,o,a,o,a,o,a
d,,,,,,,,,
e,k,i,l,o,,,,,
a,k,e,l,o,a,o,a,o,i
d,,,,,,,,,
i,l,e,k,o,,,,,
i,k,e,l,o,a,o,o,a,a
m,b,c,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
g,h,p,c,n,f,m,q,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,o,e,l,k,a,o,a,o,
m,q,h,p,f,j,g,c,,
d,,,,,,,,,
g,f,h,p,j,q,m,c,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,c,j,f,m,h,,
b,c,m,,,,,,,
c,p,h,q,n,f,m,g,,
f,p,h,q,j,g,m,c,,
c,m,b,,,,,,,
m,b,c,,,,,,,
i,k,e,a,o,l,o,,,
i,e,k,l,o,,,,,
m,b,c,,,,,,,
o,k,e,l,o,a,i,,,
i,k,o,l,o,a,e,a,o,
i,k,e,o,l,,,,,
d,,,,,,,,,
o,k,e,l,i,,,,,
i,k,e,l,o,a,o,a,o,a
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
