0,1,2,3,4,5,6,7,8,9
g,q,h,p,n,f,m,c,,
m,b,c,,,,,,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
i,e,k,l,o,,,,,
m,b,c,,,,,,,
g,p,h,m,j,f,q,c,,
b,c,m,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
q,p,g,h,j,f,m,c,,
i,k,l,e,o,,,,,
g,p,h,q,n,f,m,c,,
i,k,e,o,l,,,,,
g,h,j,p,q,f,m,c,,
b,c,m,,,,,,,
g,q,p,j,f,h,m,c,,
b,c,m,,,,,,,
g,n,h,p,f,q,m,c,,
m,b,c,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
i,k,e,l,o,o,a,a,o,a
g,p,q,m,j,f,h,c,,
g,q,p,h,f,m,n,c,,
c,m,b,,,,,,,
e,k,i,l,o,a,o,a,o,a
b,c,m,,,,,,,
i,k,e,a,o,l,o,a,o,
m,b,c,,,,,,,
g,h,q,p,n,f,c,m,,
i,k,o,l,e,,,,,
g,q,m,h,j,f,p,c,,
c,m,b,,,,,,,
l,k,e,i,o,a,o,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,p,h,q,n,m,f,c,,
g,q,h,p,f,n,m,c,,
g,q,h,p,j,f,m,c,,
i,k,o,l,e,a,o,,,
d,,,,,,,,,
i,o,e,l,k,a,o,,,
g,h,p,q,f,c,m,j,,
i,k,e,o,l,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
g,q,h,p,j,f,m,c,,
m,h,q,p,j,f,g,c,,
l,k,e,i,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
g,p,h,q,j,f,m,c,,
m,b,c,,,,,,,
m,b,c,,,,,,,
i,k,e,o,l,,,,,
d,,,,,,,,,
g,p,n,h,q,f,m,c,,
i,o,e,l,k,,,,,
b,c,m,,,,,,,
k,i,e,l,o,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
i,k,e,o,l,,,,,
i,o,e,l,k,,,,,
i,k,l,e,o,,,,,
d,,,,,,,,,
g,p,h,f,j,q,m,c,,
c,q,h,p,j,f,m,g,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,k,a,l,o,a,o,a,o,e
g,q,p,h,n,c,m,f,,
b,c,m,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,p,h,q,j,f,m,c,,
i,e,k,l,o,,,,,
a,k,e,l,o,i,o,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,q,h,p,f,m,j,c,,
o,k,e,l,i,,,,,
d,,,,,,,,,
i,k,e,l,o,a,o,a,o,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,k,o,l,e,a,o,,,
b,c,m,,,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
l,k,e,i,o,a,o,,,
a,k,e,l,o,i,o,,,
d,,,,,,,,,
m,b,c,,,,,,,
l,k,e,i,o,,,,,
g,p,n,q,f,h,m,c,,
b,c,m,,,,,,,
i,e,k,l,o,,,,,
g,q,h,p,j,f,c,m,,
g,q,h,p,f,c,m,n,,
g,p,h,q,m,f,n,c,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,o,l,e,,,,,
d,,,,,,,,,
g,q,h,p,n,f,m,c,,
i,e,k,l,o,,,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
a,k,e,l,o,i,o,,,
d,,,,,,,,,
g,f,h,p,j,q,m,c,,
d,,,,,,,,,
g,m,p,q,n,f,h,c,,
d,,,,,,,,,
i,k,o,l,e,a,o,a,o,
e,k,i,l,o,,,,,
g,h,q,p,f,m,n,c,,
g,p,h,q,m,f,n,c,,
k,i,e,l,o,,,,,
e,k,i,l,o,,,,,
d,,,,,,,,,
o,k,e,l,o,a,i,a,o,a
i,k,e,o,l,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,q,p,h,f,j,m,c,,
m,b,c,,,,,,,
m,b,c,,,,,,,
g,h,q,p,f,n,m,c,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,q,c,h,j,f,m,p,,
l,k,e,i,o,a,o,,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,a,o,a
f,h,q,p,j,g,m,c,,
d,,,,,,,,,
e,k,i,l,o,a,o,,,
g,q,p,c,j,f,m,h,,
b,c,m,,,,,,,
d,,,,,,,,,
i,k,e,l,o,o,a,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
i,a,e,l,o,k,o,,,
i,o,e,l,k,,,,,
c,m,b,,,,,,,
o,k,e,l,i,,,,,
g,q,p,h,j,f,c,m,,
m,b,c,,,,,,,
b,c,m,,,,,,,
o,k,e,l,i,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,m,p,q,j,f,h,c,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
e,k,i,l,o,,,,,
g,h,q,p,f,n,m,c,,
m,b,c,,,,,,,
g,p,q,f,n,h,m,c,,
i,e,k,l,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
q,h,p,g,j,f,m,c,,
g,h,p,q,f,m,j,c,,
d,,,,,,,,,
i,k,e,a,o,l,o,,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
g,p,h,q,j,c,m,f,,
g,q,h,p,f,c,m,n,,
o,k,e,l,i,,,,,
m,b,c,,,,,,,
i,k,e,o,o,a,o,a,a,l
o,k,e,l,i,a,o,a,o,
i,k,e,o,o,a,l,,,
d,,,,,,,,,
b,c,m,,,,,,,
i,e,k,l,o,a,o,,,
b,c,m,,,,,,,
g,h,c,p,f,j,m,q,,
i,o,e,l,k,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
n,h,q,p,f,g,m,c,,
d,,,,,,,,,
i,k,e,o,l,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
m,h,q,p,f,n,g,c,,
g,h,c,q,j,f,m,p,,
i,l,e,k,o,a,o,a,o,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
b,c,m,,,,,,,
o,k,e,l,o,a,i,,,
g,c,h,p,n,f,m,q,,
d,,,,,,,,,
g,j,h,q,f,p,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,l,e,o,a,o,a,o,
g,p,m,h,n,f,q,c,,
g,p,q,h,m,f,n,c,,
e,k,i,l,o,a,o,a,o,a
i,e,k,l,o,,,,,
d,,,,,,,,,
c,q,h,p,j,f,m,g,,
i,k,e,a,o,l,o,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
g,q,p,h,m,f,n,c,,
i,l,e,k,o,,,,,
j,p,h,q,g,f,m,c,,
i,k,o,l,e,,,,,
c,m,b,,,,,,,
g,p,h,q,f,j,m,c,,
d,,,,,,,,,
i,e,k,l,o,a,o,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
g,p,h,q,n,f,m,c,,
g,q,p,h,n,f,c,m,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,a,o,o,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,f,p,h,n,q,m,c,,
d,,,,,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
k,i,e,l,o,a,o,,,
d,,,,,,,,,
c,m,b,,,,,,,
j,h,q,p,g,f,m,c,,
d,,,,,,,,,
k,i,e,l,o,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
p,q,g,h,n,f,m,c,,
q,h,g,p,n,f,m,c,,
d,,,,,,,,,
k,i,e,l,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
g,j,h,p,q,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,f,j,m,c,,
n,q,p,h,g,f,m,c,,
q,h,g,p,j,f,m,c,,
g,h,q,p,n,f,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
e,k,i,l,o,,,,,
i,k,e,o,l,a,o,a,o,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
g,q,h,p,n,c,m,f,,
c,m,b,,,,,,,
i,l,e,k,o,,,,,
h,p,q,g,n,f,m,c,,
g,p,q,h,m,j,f,c,,
d,,,,,,,,,
b,c,m,,,,,,,
i,a,e,l,o,k,o,a,o,
c,m,b,,,,,,,
i,k,e,l,a,o,o,,,
g,f,q,p,h,n,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
g,h,q,p,c,f,m,n,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,q,c,h,j,f,m,p,,
c,m,b,,,,,,,
q,h,p,g,f,n,m,c,,
m,b,c,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
l,k,e,i,o,a,o,,,
i,k,e,l,o,a,o,a,o,a
p,q,g,h,j,f,m,c,,
d,,,,,,,,,
m,b,c,,,,,,,
g,p,j,h,q,f,m,c,,
i,k,e,l,o,a,o,a,o,a
g,h,m,p,f,n,q,c,,
g,q,h,p,n,f,c,m,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
k,i,e,l,o,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,q,p,c,j,f,m,h,,
i,a,e,l,o,k,o,a,o,
d,,,,,,,,,
f,h,p,q,n,g,m,c,,
q,p,h,g,j,f,m,c,,
d,,,,,,,,,
b,c,m,,,,,,,
g,q,c,p,n,f,m,h,,
g,f,q,h,j,p,m,c,,
b,c,m,,,,,,,
d,,,,,,,,,
g,h,q,n,p,f,m,c,,
c,m,b,,,,,,,
g,q,j,p,f,h,m,c,,
i,e,k,l,o,,,,,
g,h,q,m,n,f,p,c,,
i,l,e,k,o,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,q,h,p,f,j,m,c,,
i,e,k,l,o,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,p,q,h,f,n,m,c,,
g,p,q,h,f,n,m,c,,
i,k,e,o,o,a,o,a,l,
c,m,b,,,,,,,
i,k,e,o,l,,,,,
g,p,q,j,f,h,m,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,m,f,n,c,,
c,m,b,,,,,,,
e,k,i,l,o,a,o,,,
d,,,,,,,,,
j,p,q,h,f,g,m,c,,
c,m,b,,,,,,,
i,k,e,o,l,a,o,,,
g,p,c,h,f,n,m,q,,
m,b,c,,,,,,,
g,q,h,p,f,j,c,m,,
m,p,h,q,f,j,g,c,,
g,f,h,p,q,j,m,c,,
i,k,e,l,o,o,o,a,a,a
g,q,f,h,p,n,m,c,,
g,p,h,q,j,c,m,f,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
i,l,e,k,o,,,,,
a,k,e,l,o,a,o,a,o,i
b,c,m,,,,,,,
c,m,b,,,,,,,
g,q,p,h,j,c,m,f,,
d,,,,,,,,,
g,h,q,f,n,p,m,c,,
l,k,e,i,o,a,o,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
i,k,e,o,o,a,o,a,a,l
g,n,p,q,h,f,m,c,,
k,i,e,l,o,a,o,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,q,p,h,n,m,f,c,,
b,c,m,,,,,,,
b,c,m,,,,,,,
l,k,e,i,o,,,,,
p,h,g,q,j,f,m,c,,
b,c,m,,,,,,,
m,b,c,,,,,,,
m,b,c,,,,,,,
f,q,h,p,j,g,m,c,,
b,c,m,,,,,,,
m,b,c,,,,,,,
g,f,q,p,h,j,m,c,,
l,k,e,i,o,a,o,a,o,a
c,m,b,,,,,,,
i,k,o,l,e,a,o,,,
i,e,k,l,o,a,o,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,e,o,o,a,l,,,
i,e,k,l,o,,,,,
g,q,p,c,n,f,m,h,,
d,,,,,,,,,
i,k,o,l,e,,,,,
m,b,c,,,,,,,
g,p,h,m,f,j,q,c,,
i,k,e,a,o,l,o,,,
i,k,e,o,l,,,,,
d,,,,,,,,,
c,p,q,h,n,f,m,g,,
d,,,,,,,,,
g,h,q,m,j,f,p,c,,
h,p,q,g,j,f,m,c,,
k,i,e,l,o,,,,,
m,b,c,,,,,,,
g,h,q,p,c,f,m,j,,
m,b,c,,,,,,,
i,o,e,l,k,,,,,
b,c,m,,,,,,,
k,i,e,l,o,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
o,k,e,l,i,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,e,k,l,o,a,o,a,o,
c,m,b,,,,,,,
l,k,e,i,o,,,,,
i,k,e,a,o,l,o,,,
i,a,e,l,o,k,o,,,
g,p,h,j,q,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
g,f,q,h,j,p,m,c,,
g,h,p,f,j,q,m,c,,
i,o,e,l,k,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
g,q,f,h,n,p,m,c,,
g,p,q,h,m,f,j,c,,
d,,,,,,,,,
p,h,g,q,n,f,m,c,,
m,b,c,,,,,,,
i,k,e,l,o,a,o,a,o,a
i,o,e,l,o,a,o,a,a,k
d,,,,,,,,,
m,b,c,,,,,,,
m,q,h,p,f,n,g,c,,
i,l,e,k,o,,,,,
g,q,p,h,j,f,c,m,,
g,p,h,q,n,f,m,c,,
l,k,e,i,o,,,,,
l,k,e,i,o,,,,,
m,b,c,,,,,,,
h,p,g,q,j,f,m,c,,
c,m,b,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
q,h,p,g,j,f,m,c,,
l,k,e,i,o,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
g,c,q,p,n,f,m,h,,
i,e,k,l,o,,,,,
i,k,o,l,e,,,,,
g,m,h,p,j,f,q,c,,
i,o,e,l,k,a,o,,,
g,p,h,q,c,f,m,j,,
g,c,q,h,n,f,m,p,,
p,h,q,g,f,n,m,c,,
b,c,m,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
k,i,e,l,o,a,o,a,o,
i,l,e,k,o,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
a,k,e,l,o,a,o,a,o,i
m,b,c,,,,,,,
i,k,o,l,e,,,,,
c,m,b,,,,,,,
q,g,p,h,f,n,m,c,,
b,c,m,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
m,b,c,,,,,,,
g,q,h,p,c,j,m,f,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,o,e,l,o,a,k,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,q,p,h,c,f,m,j,,
o,k,e,l,i,,,,,
g,q,c,p,j,f,m,h,,
i,a,e,l,o,k,o,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,p,h,j,m,f,c,,
d,,,,,,,,,
p,q,g,h,f,j,m,c,,
d,,,,,,,,,
g,c,h,p,n,f,m,q,,
g,q,h,p,n,f,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
i,a,e,l,o,k,o,,,
c,m,b,,,,,,,
j,p,q,h,f,g,m,c,,
d,,,,,,,,,
g,q,h,p,f,n,m,c,,
h,g,q,p,n,f,m,c,,
i,k,l,e,o,,,,,
d,,,,,,,,,
q,p,g,h,f,n,m,c,,
i,k,e,l,o,a,o,a,o,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
h,q,p,g,j,f,m,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,l,e,o,,,,,
m,b,c,,,,,,,
g,h,m,q,f,n,p,c,,
i,k,e,l,o,a,o,,,
c,m,b,,,,,,,
d,,,,,,,,,
g,p,h,q,n,f,m,c,,
d,,,,,,,,,
i,e,k,l,o,a,o,a,o,a
o,k,e,l,o,a,i,,,
d,,,,,,,,,
b,c,m,,,,,,,
i,k,e,o,l,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
g,p,h,q,j,f,m,c,,
g,q,p,h,c,j,m,f,,
d,,,,,,,,,
c,m,b,,,,,,,
g,h,p,q,n,f,c,m,,
c,m,b,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,h,q,p,f,j,c,m,,
d,,,,,,,,,
d,,,,,,,,,
g,p,q,h,n,m,f,c,,
p,q,g,h,n,f,m,c,,
o,k,e,l,i,,,,,
d,,,,,,,,,
i,k,o,l,o,a,e,a,o,
i,a,e,l,o,k,o,,,
i,k,e,o,l,a,o,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
o,k,e,l,i,,,,,
j,p,h,q,g,f,m,c,,
p,h,g,q,f,n,m,c,,
d,,,,,,,,,
i,l,e,k,o,,,,,
k,i,e,l,o,a,o,,,
i,k,e,l,o,a,o,a,o,a
e,k,i,l,o,,,,,
d,,,,,,,,,
g,p,f,h,n,q,m,c,,
g,h,q,p,c,f,m,n,,
d,,,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,o,e,l,k,,,,,
i,k,l,e,o,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
g,p,q,f,j,h,m,c,,
g,q,h,p,j,f,c,m,,
c,m,b,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,e,o,l,,,,,
g,p,h,f,q,j,m,c,,
d,,,,,,,,,
g,j,q,h,p,f,m,c,,
c,m,b,,,,,,,
b,c,m,,,,,,,
i,a,e,l,o,a,o,a,o,k
d,,,,,,,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
i,k,l,e,o,,,,,
g,h,p,n,q,f,m,c,,
b,c,m,,,,,,,
i,k,o,l,e,,,,,
g,h,p,c,j,f,m,q,,
b,c,m,,,,,,,
b,c,m,,,,,,,
i,e,k,l,o,,,,,
g,p,h,q,m,f,n,c,,
c,p,q,h,j,f,m,g,,
g,q,p,h,f,n,m,c,,
d,,,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
i,k,e,l,o,o,a,,,
c,p,q,h,f,n,m,g,,
i,k,e,o,o,a,l,,,
g,q,p,h,f,j,m,c,,
i,k,o,l,e,,,,,
d,,,,,,,,,
g,q,f,p,j,h,m,c,,
b,c,m,,,,,,,
i,l,e,k,o,,,,,
d,,,,,,,,,
g,q,p,h,c,f,m,j,,
c,m,b,,,,,,,
b,c,m,,,,,,,
g,p,h,c,f,n,m,q,,
i,k,e,o,l,,,,,
i,e,k,l,o,,,,,
i,k,e,l,o,a,o,a,a,o
c,m,b,,,,,,,
g,p,h,q,f,m,j,c,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
c,m,b,,,,,,,
g,h,q,p,j,f,m,c,,
l,k,e,i,o,a,o,a,o,
d,,,,,,,,,
a,k,e,l,o,i,o,a,o,
i,k,e,o,o,a,o,a,l,a
g,q,c,h,j,f,m,p,,
d,,,,,,,,,
h,g,q,p,n,f,m,c,,
i,k,e,a,o,l,o,,,
c,m,b,,,,,,,
c,m,b,,,,,,,
i,l,e,k,o,a,o,,,
g,q,h,p,f,n,m,c,,
c,m,b,,,,,,,
i,o,e,l,o,a,k,a,o,a
d,,,,,,,,,
g,p,m,h,n,f,q,c,,
i,k,e,o,o,a,l,,,
d,,,,,,,,,
i,k,e,l,o,a,o,,,
l,k,e,i,o,,,,,
i,k,e,l,o,a,o,a,o,
d,,,,,,,,,
b,c,m,,,,,,,
m,b,c,,,,,,,
l,k,e,i,o,,,,,
g,q,p,f,h,j,m,c,,
i,e,k,l,o,,,,,
g,h,q,p,f,n,c,m,,
i,k,e,l,o,a,o,,,
i,k,e,l,o,o,a,,,
g,q,h,c,n,f,m,p,,
m,b,c,,,,,,,
g,h,p,q,j,f,m,c,,
c,h,p,q,f,n,m,g,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,f,p,h,j,q,m,c,,
o,k,e,l,i,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
g,f,p,q,n,h,m,c,,
b,c,m,,,,,,,
d,,,,,,,,,
i,k,e,o,l,,,,,
d,,,,,,,,,
o,k,e,l,i,,,,,
g,p,f,h,j,q,m,c,,
m,b,c,,,,,,,
b,c,m,,,,,,,
m,b,c,,,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
o,k,e,l,o,a,i,,,
m,b,c,,,,,,,
g,p,m,q,n,f,h,c,,
i,k,e,l,a,o,o,,,
d,,,,,,,,,
g,q,p,m,f,j,h,c,,
d,,,,,,,,,
d,,,,,,,,,
i,k,e,o,l,,,,,
i,k,o,l,e,a,o,,,
b,c,m,,,,,,,
a,k,e,l,o,a,o,a,o,i
i,l,e,k,o,,,,,
i,o,e,l,k,,,,,
i,l,e,k,o,a,o,,,
b,c,m,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
g,p,h,f,j,q,m,c,,
m,q,h,p,n,f,g,c,,
c,m,b,,,,,,,
g,h,q,p,n,m,f,c,,
i,k,e,l,o,a,o,a,a,o
c,m,b,,,,,,,
i,k,e,l,o,o,a,a,o,
i,o,e,l,k,,,,,
i,k,e,l,o,a,o,a,o,a
c,m,b,,,,,,,
m,b,c,,,,,,,
g,q,p,h,n,f,m,c,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
q,h,g,p,n,f,m,c,,
g,p,n,h,f,q,m,c,,
i,k,e,l,o,a,o,a,o,
i,k,o,l,e,a,o,,,
k,i,e,l,o,a,o,,,
d,,,,,,,,,
c,q,p,h,f,n,m,g,,
k,i,e,l,o,a,o,,,
b,c,m,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
b,c,m,,,,,,,
i,o,e,l,k,,,,,
m,b,c,,,,,,,
g,q,h,j,p,f,m,c,,
m,b,c,,,,,,,
i,k,o,l,o,a,e,,,
i,k,e,l,a,o,o,a,o,
n,h,q,p,f,g,m,c,,
g,h,c,p,f,n,m,q,,
o,k,e,l,i,,,,,
d,,,,,,,,,
i,o,e,l,k,,,,,
g,n,h,q,p,f,m,c,,
g,q,m,h,f,n,p,c,,
d,,,,,,,,,
d,,,,,,,,,
g,q,h,p,n,f,c,m,,
l,k,e,i,o,a,o,,,
c,m,b,,,,,,,
i,k,l,e,o,a,o,a,o,
d,,,,,,,,,
e,k,i,l,o,,,,,
i,k,e,o,o,a,l,a,o,a
g,p,m,q,n,f,h,c,,
c,h,q,p,j,f,m,g,,
c,m,b,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
o,k,e,l,o,a,i,,,
d,,,,,,,,,
m,b,c,,,,,,,
g,q,p,h,m,f,n,c,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
c,m,b,,,,,,,
q,h,g,p,f,j,m,c,,
i,o,e,l,o,a,o,a,a,k
g,h,p,q,m,f,n,c,,
i,k,e,a,o,a,o,l,o,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,o,a,a
i,k,e,l,a,o,o,,,
d,,,,,,,,,
e,k,i,l,o,,,,,
b,c,m,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,a,o,a
g,h,m,q,n,f,p,c,,
g,j,q,h,p,f,m,c,,
g,h,m,p,n,f,q,c,,
i,e,k,l,o,a,o,,,
g,f,p,h,q,n,m,c,,
g,h,p,q,f,c,m,j,,
d,,,,,,,,,
g,q,h,m,j,f,p,c,,
g,c,h,q,n,f,m,p,,
d,,,,,,,,,
g,p,q,j,f,h,m,c,,
m,p,q,h,n,f,g,c,,
g,q,h,p,n,f,c,m,,
d,,,,,,,,,
e,k,i,l,o,,,,,
g,h,f,q,p,j,m,c,,
q,p,g,h,j,f,m,c,,
d,,,,,,,,,
l,k,e,i,o,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,k,o,l,e,,,,,
c,m,b,,,,,,,
g,q,h,p,f,n,m,c,,
c,m,b,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
i,a,e,l,o,k,o,,,
d,,,,,,,,,
m,h,p,q,n,f,g,c,,
d,,,,,,,,,
g,p,h,q,f,n,c,m,,
p,q,h,g,n,f,m,c,,
d,,,,,,,,,
k,i,e,l,o,a,o,,,
o,k,e,l,i,,,,,
b,c,m,,,,,,,
i,k,l,e,o,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
d,,,,,,,,,
g,m,h,p,j,f,q,c,,
i,k,o,l,e,,,,,
i,a,e,l,o,k,o,,,
g,p,h,c,j,f,m,q,,
m,p,h,q,j,f,g,c,,
m,b,c,,,,,,,
l,k,e,i,o,,,,,
g,p,h,q,j,c,m,f,,
b,c,m,,,,,,,
g,f,h,q,j,p,m,c,,
c,m,b,,,,,,,
i,k,e,l,o,a,o,o,a,a
d,,,,,,,,,
k,i,e,l,o,,,,,
i,k,e,l,o,a,o,a,o,a
d,,,,,,,,,
i,e,k,l,o,,,,,
i,k,e,l,o,a,o,a,o,a
c,m,b,,,,,,,
d,,,,,,,,,
i,e,k,l,o,,,,,
g,h,p,m,n,f,q,c,,
d,,,,,,,,,
d,,,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
i,k,e,l,o,a,o,a,o,
c,q,h,p,f,j,m,g,,
d,,,,,,,,,
g,q,h,m,j,f,p,c,,
d,,,,,,,,,
d,,,,,,,,,
m,b,c,,,,,,,
c,m,b,,,,,,,
d,,,,,,,,,
i,k,o,l,e,a,o,,,
m,b,c,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
g,q,c,h,j,f,m,p,,
c,m,b,,,,,,,
g,p,c,q,n,f,m,h,,
q,p,h,g,j,f,m,c,,
m,b,c,,,,,,,
c,m,b,,,,,,,
i,l,e,k,o,a,o,,,
e,k,i,l,o,,,,,
m,b,c,,,,,,,
i,k,e,o,l,a,o,,,
i,a,e,l,o,k,o,a,o,
i,k,o,l,e,,,,,
d,,,,,,,,,
l,k,e,i,o,,,,,
i,k,e,l,o,a,a,o,o,a
b,c,m,,,,,,,
d,,,,,,,,,
c,m,b,,,,,,,
b,c,m,,,,,,,
d,,,,,,,,,
d,,,,,,,,,
i,l,e,k,o,,,,,
