0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
m,d,c,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,l,o,p,m,n,e,a,i,h,k,g,f,j
d,c,o,l,f,m,p,n,e,a,i,k,h,g,j,b
c,a,d,b,l,f,p,n,e,m,i,h,k,g,j,o
c,d,b,l,m,f,p,n,e,g,i,h,k,a,j,o
c,m,d,h,l,f,p,n,e,a,i,b,k,g,j,o
d,o,c,l,f,m,p,n,e,a,i,k,h,g,b,j
d,b,c,l,f,m,p,o,e,a,i,h,k,g,j,n
d,c,m,b,l,f,h,n,e,a,i,p,k,g,j,o
d,k,l,c,f,m,p,n,e,a,i,h,b,g,j,o
c,d,b,m,o,f,p,n,e,a,i,h,k,g,j,l
d,c,b,m,l,f,e,n,p,a,i,k,h,g,o,j
d,f,m,b,l,c,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,p,n,m,h,a,i,k,e,g,j,o
c,d,m,o,l,f,p,n,e,a,i,h,k,g,j,b
d,b,l,c,f,o,m,n,e,a,i,h,k,g,j,p
c,m,d,b,l,f,p,n,g,a,i,k,h,e,j,o
d,b,l,j,p,c,m,n,e,a,i,h,k,g,o,f
c,m,d,o,l,f,p,n,e,a,i,h,k,g,b,j
c,d,m,b,l,f,p,n,e,a,i,k,h,j,g,o
d,i,b,l,f,p,m,n,e,a,c,h,k,g,j,o
d,c,m,b,n,f,p,l,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,p,f,n,e,a,i,h,k,g,o,j
c,o,m,b,l,f,p,n,e,a,i,h,k,g,j,d
c,d,n,m,l,f,p,b,e,a,i,h,k,g,o,j
c,m,d,f,l,b,p,n,e,a,i,h,k,g,o,j
c,m,d,h,l,f,p,n,e,a,i,k,b,g,j,o
d,c,m,b,l,f,p,n,e,a,h,i,k,g,o,j
d,c,m,b,k,f,p,n,e,a,i,l,h,g,o,j
c,m,n,b,l,f,p,d,e,a,i,k,h,g,j,o
c,d,b,k,l,f,p,n,e,a,i,m,h,g,o,j
d,b,c,l,m,a,p,n,e,f,i,k,h,g,o,j
d,b,c,m,l,f,p,n,a,e,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,g,l,f,p,n,e,a,i,h,k,b,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
l,b,c,d,f,m,p,n,e,a,i,k,h,g,o,j
c,m,d,a,l,f,p,n,e,b,i,k,h,g,j,o
c,m,d,b,l,h,p,n,e,a,i,f,k,g,o,j
c,d,b,l,f,p,e,n,m,a,i,h,k,g,j,o
d,b,l,c,a,f,p,n,e,m,i,h,k,g,o,j
l,b,d,f,c,p,m,n,e,a,i,h,k,g,j,o
c,d,b,l,f,m,p,n,o,a,i,k,h,g,j,e
d,c,l,b,m,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,o,h,k,g,j,i
c,m,d,b,l,f,p,n,e,i,a,k,h,g,j,o
o,b,c,m,l,f,p,n,e,a,i,h,k,g,j,d
c,m,g,b,l,f,p,n,e,a,i,h,k,d,j,o
d,c,m,b,l,f,p,j,e,a,i,k,h,g,n,o
d,f,l,b,p,n,c,m,e,a,i,h,k,g,o,j
d,b,k,m,l,f,p,n,e,a,i,c,h,g,o,j
g,d,b,m,l,f,p,n,e,a,i,k,h,c,o,j
d,c,m,b,l,f,e,n,p,a,i,k,h,g,j,o
d,b,l,c,m,f,k,n,e,a,i,p,h,g,o,j
c,m,d,b,e,f,p,n,l,a,i,h,k,g,o,j
d,c,b,l,f,i,m,n,e,a,p,h,k,g,o,j
c,m,d,b,l,f,p,n,e,g,i,h,k,a,j,o
a,b,c,l,m,f,p,n,e,d,i,k,h,g,o,j
c,d,b,l,f,m,p,n,e,a,i,h,k,g,j,o
d,o,m,b,l,f,p,n,e,a,i,h,k,g,c,j
c,d,b,l,j,p,m,n,e,a,i,h,k,g,f,o
d,c,m,b,l,f,p,n,e,a,g,h,k,i,o,j
c,k,d,b,l,f,p,n,e,a,i,m,h,g,o,j
c,n,b,l,m,f,p,d,e,a,i,k,h,g,o,j
a,c,m,b,l,f,p,n,e,d,i,h,k,g,j,o
c,d,b,m,l,f,p,e,n,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,o,i,k,h,g,j,a
c,m,d,b,l,i,p,n,e,a,f,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,g,k,o,j
c,o,b,m,l,f,p,n,e,a,i,h,k,g,j,d
c,d,b,l,m,f,p,n,e,i,a,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,j,g,k,o
d,b,c,m,l,f,p,n,e,a,g,k,h,i,j,o
c,m,d,b,f,l,p,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,a,n,e,p,i,h,k,g,j,o
d,b,c,l,f,j,p,n,e,a,i,h,k,g,m,o
c,a,m,b,l,f,p,n,e,d,i,k,h,g,o,j
c,f,m,b,l,d,p,n,e,a,i,k,h,g,j,o
b,d,c,m,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,h,p,n,e,a,i,k,f,g,j,o
d,b,l,c,f,m,p,o,e,a,i,h,k,g,j,n
c,m,d,b,l,i,p,n,e,a,f,k,h,g,j,o
h,m,d,b,l,f,p,n,e,a,i,c,k,g,j,o
c,d,m,b,l,f,p,n,k,a,i,h,e,g,o,j
c,m,d,b,l,f,p,n,e,a,h,k,i,g,j,o
d,c,e,b,l,f,p,n,m,a,i,k,h,g,j,o
c,d,m,b,l,f,e,n,p,a,i,h,k,g,j,o
o,b,l,c,m,f,p,n,e,a,i,h,k,g,j,d
d,h,c,l,f,m,p,n,e,a,i,b,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,g,k,o,j
c,d,j,m,l,f,p,n,e,a,i,h,k,g,b,o
c,d,b,m,l,i,p,n,e,a,f,k,h,g,j,o
c,d,b,a,m,f,p,n,e,l,i,k,h,g,o,j
a,m,d,b,l,f,p,n,e,c,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,i,a,h,k,g,j,o
d,c,m,f,l,b,p,n,e,a,i,h,k,g,j,o
d,b,l,c,f,j,n,m,e,a,i,h,k,g,o,p
o,m,d,b,l,f,p,n,e,a,i,h,k,g,c,j
c,m,d,b,l,f,p,n,e,a,i,h,j,g,k,o
c,m,d,b,l,f,p,n,e,a,i,h,k,j,g,o
c,a,m,b,l,f,p,n,e,d,i,h,k,g,o,j
c,m,d,b,l,p,f,n,e,a,i,h,k,g,o,j
a,m,d,b,l,f,p,n,e,c,i,h,k,g,o,j
c,d,m,b,l,a,p,n,e,f,i,h,k,g,o,j
c,d,b,l,j,f,p,n,e,a,i,k,h,g,m,o
d,b,p,m,l,f,c,n,e,a,i,k,h,g,o,j
c,m,d,b,l,j,p,n,e,a,i,h,k,g,o,f
b,d,c,m,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,g,e,a,i,k,h,n,o,j
d,c,m,b,l,f,p,n,g,a,i,k,h,e,o,j
d,c,b,l,e,f,p,n,m,a,i,h,k,g,j,o
d,b,c,l,m,f,p,e,n,a,i,h,k,g,o,j
c,m,d,b,l,f,e,n,p,a,i,h,k,g,o,j
d,b,k,c,m,f,p,n,e,a,i,l,h,g,j,o
n,d,m,b,l,f,p,c,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,o,h,k,g,j,i
a,m,d,b,l,f,p,n,e,c,i,h,k,g,o,j
i,d,b,l,f,p,n,m,e,a,c,h,k,g,j,o
c,d,m,f,l,b,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,a,j,k,h,g,o,i
d,c,b,l,f,p,n,m,e,a,g,k,h,i,j,o
c,m,d,b,l,e,p,n,f,a,i,k,h,g,j,o
c,i,m,b,l,f,p,n,e,a,d,k,h,g,o,j
l,b,c,d,f,m,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,e,p,n,f,a,i,k,h,g,j,o
d,b,c,m,l,f,p,i,e,a,n,h,k,g,j,o
c,m,d,e,l,f,p,n,b,a,i,h,k,g,j,o
d,b,l,g,c,m,p,n,e,a,i,h,k,f,o,j
d,b,l,c,f,p,m,n,e,k,i,a,h,g,j,o
d,c,m,h,l,f,p,n,e,a,i,k,b,g,j,o
c,b,d,l,f,m,p,n,e,a,i,k,h,g,j,o
c,m,o,b,l,f,p,n,e,a,i,h,k,g,d,j
j,c,b,l,m,f,p,n,e,a,i,h,k,g,d,o
d,b,l,h,p,n,c,m,e,a,i,k,f,g,j,o
d,b,l,f,p,n,c,m,e,a,i,h,k,j,g,o
c,e,m,b,l,f,p,n,d,a,i,h,k,g,o,j
d,b,c,l,f,a,p,n,e,m,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,k,i,h,g,o,j
c,m,i,b,l,f,p,n,e,a,d,h,k,g,j,o
d,c,b,m,f,l,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,h,e,a,i,k,n,g,j,o
d,b,c,m,h,f,p,n,e,a,i,k,l,g,o,j
d,c,b,j,l,f,p,n,e,a,i,k,h,g,o,m
c,a,d,b,l,f,p,n,e,m,i,h,k,g,j,o
o,m,d,b,l,f,p,n,e,a,i,h,k,g,j,c
d,c,b,l,f,m,p,n,e,j,i,k,h,g,o,a
d,b,c,l,f,j,n,m,e,a,i,h,k,g,o,p
a,m,d,b,l,f,p,n,e,c,i,k,h,g,j,o
c,d,m,b,l,f,p,n,g,a,i,h,k,e,o,j
d,b,n,m,l,f,p,c,e,a,i,h,k,g,j,o
d,b,l,f,c,p,m,n,e,i,a,k,h,g,j,o
d,b,c,n,l,f,p,m,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,h,i,k,a,g,j,o
d,b,k,m,l,f,p,n,e,a,i,c,h,g,j,o
d,b,l,f,k,m,p,n,e,a,i,h,c,g,o,j
c,m,d,b,j,f,p,n,e,a,i,k,h,g,o,l
c,m,o,b,l,f,p,n,e,a,i,k,h,g,j,d
d,c,n,m,l,f,p,b,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,j,g,o
d,b,c,l,m,f,h,n,e,a,i,p,k,g,o,j
c,d,m,b,l,f,p,n,e,a,h,k,i,g,j,o
d,m,c,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,g,b,l,f,p,n,e,a,i,k,h,m,o,j
c,m,d,l,b,f,p,n,e,a,i,h,k,g,j,o
c,d,o,l,f,m,p,n,e,a,i,k,h,g,j,b
d,c,k,b,l,f,p,n,e,a,i,m,h,g,j,o
d,c,b,i,m,f,p,n,e,a,l,h,k,g,o,j
o,m,d,b,l,f,p,n,e,a,i,h,k,g,c,j
c,m,d,b,l,f,p,n,e,a,j,h,k,g,o,i
d,b,k,m,l,f,p,n,e,a,i,h,c,g,o,j
c,d,m,b,l,f,p,j,e,a,i,h,k,g,n,o
d,c,o,l,m,f,p,n,e,a,i,k,h,g,j,b
c,d,m,b,o,f,p,n,e,a,i,h,k,g,l,j
c,d,p,l,f,m,b,n,e,a,i,k,h,g,o,j
c,m,i,b,l,f,p,n,e,a,d,k,h,g,j,o
c,d,m,b,j,f,p,n,e,a,i,h,k,g,o,l
d,c,m,k,l,f,p,n,e,a,i,h,b,g,o,j
c,m,d,b,l,f,p,a,e,n,i,h,k,g,j,o
d,m,l,f,p,n,c,b,e,a,i,h,k,g,j,o
d,c,o,b,l,f,p,n,e,a,i,k,h,g,j,m
b,c,m,d,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,f,l,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,p,f,n,e,a,i,h,k,g,o,j
c,d,b,l,f,p,m,n,i,a,e,k,h,g,o,j
c,p,d,b,l,f,m,n,e,a,i,h,k,g,o,j
h,m,d,b,l,f,p,n,e,a,i,c,k,g,o,j
c,n,b,m,l,f,p,d,e,a,i,h,k,g,o,j
d,c,m,b,p,f,l,n,e,a,i,h,k,g,o,j
c,d,i,b,l,f,p,n,e,a,m,h,k,g,j,o
d,c,b,l,e,f,p,n,m,a,i,h,k,g,j,o
c,d,n,b,l,f,p,m,e,a,i,k,h,g,j,o
c,d,m,i,l,f,p,n,e,a,b,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,k,i,h,g,o,j
c,d,m,b,j,f,p,n,e,a,i,k,h,g,l,o
d,b,l,f,c,m,p,n,i,a,e,k,h,g,j,o
d,c,b,l,m,f,o,n,e,a,i,h,k,g,p,j
o,d,b,l,f,m,p,n,e,a,i,k,h,g,c,j
c,m,d,b,l,f,p,n,e,a,h,k,i,g,j,o
d,b,g,c,m,f,p,n,e,a,i,h,k,l,o,j
d,b,l,j,c,p,m,n,e,a,i,h,k,g,o,f
b,m,d,c,l,f,p,n,e,a,i,k,h,g,o,j
d,c,f,b,l,m,p,n,e,a,i,h,k,g,j,o
d,b,l,f,p,g,c,m,e,a,i,k,h,n,j,o
n,c,b,l,f,p,d,m,e,a,i,k,h,g,o,j
k,c,b,l,m,f,p,n,e,a,i,h,d,g,j,o
c,d,m,b,l,o,p,n,e,a,i,k,h,g,f,j
c,m,d,b,l,f,p,n,e,a,i,h,j,g,o,k
d,b,c,l,f,p,n,m,e,j,i,k,h,g,o,a
d,b,c,l,m,f,p,n,e,a,i,j,k,g,o,h
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,a,l,f,p,n,e,b,i,h,k,g,o,j
d,b,c,m,k,f,p,n,e,a,i,h,l,g,o,j
c,d,m,b,l,f,p,i,e,a,n,h,k,g,j,o
d,c,j,m,l,f,p,n,e,a,i,k,h,g,o,b
c,m,d,b,l,p,f,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,g,e,a,i,h,k,n,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,c,l,p,f,m,n,e,a,i,h,k,g,j,o
d,m,b,l,f,p,c,n,e,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,j,i,h,k,g,a,o
c,d,m,b,l,f,p,n,e,a,h,k,i,g,j,o
c,d,b,l,m,f,p,n,e,a,h,k,i,g,o,j
c,m,d,b,l,k,p,n,e,a,i,f,h,g,o,j
g,d,m,b,l,f,p,n,e,a,i,k,h,c,o,j
c,m,d,b,l,f,p,n,e,a,i,k,j,g,o,h
c,m,d,b,l,f,p,i,e,a,n,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,k,i,h,g,j,o
c,m,d,b,l,f,p,n,e,a,h,k,i,g,j,o
c,d,m,b,l,f,p,n,g,a,i,h,k,e,j,o
l,d,m,b,c,f,p,n,e,a,i,k,h,g,o,j
d,m,l,c,b,f,p,n,e,a,i,k,h,g,o,j
c,d,p,b,l,f,m,n,e,a,i,k,h,g,j,o
o,b,c,m,l,f,p,n,e,a,i,h,k,g,j,d
d,c,m,b,l,p,f,n,e,a,i,k,h,g,j,o
d,c,m,g,l,f,p,n,e,a,i,k,h,b,j,o
c,d,m,b,k,f,p,n,e,a,i,l,h,g,o,j
d,c,e,b,l,f,p,n,m,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,j,h,k,g,i,o
a,b,l,f,p,c,n,m,e,d,i,k,h,g,o,j
h,m,d,b,l,f,p,n,e,a,i,c,k,g,o,j
d,b,i,c,m,f,p,n,e,a,l,h,k,g,o,j
d,c,m,b,l,f,p,o,e,a,i,k,h,g,n,j
d,c,b,e,l,f,p,n,m,a,i,h,k,g,j,o
d,c,m,b,n,f,p,l,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,j,h,k,g,o,i
c,m,d,b,l,f,p,n,j,a,i,k,h,g,e,o
d,c,b,p,f,l,m,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,g,n,e,a,i,k,h,p,o,j
d,a,c,l,f,p,n,m,e,b,i,k,h,g,j,o
c,m,d,e,l,f,p,n,b,a,i,k,h,g,o,j
f,c,b,m,l,d,p,n,e,a,i,h,k,g,j,o
c,m,d,b,p,f,l,n,e,a,i,k,h,g,o,j
c,m,d,b,l,j,p,n,e,a,i,h,k,g,f,o
h,d,b,l,m,f,p,n,e,a,i,k,c,g,j,o
c,d,m,b,l,j,p,n,e,a,i,k,h,g,o,f
c,m,d,b,l,f,p,n,e,a,k,h,i,g,o,j
f,d,b,m,l,c,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,j,g,o
c,m,d,b,l,f,p,n,e,a,i,k,h,o,j,g
c,b,l,f,d,m,p,n,e,a,i,k,h,g,o,j
c,m,d,i,l,f,p,n,e,a,b,k,h,g,j,o
c,d,m,i,l,f,p,n,e,a,b,k,h,g,j,o
c,m,d,b,l,f,p,n,e,o,i,k,h,g,j,a
c,d,b,j,l,f,p,n,e,a,i,k,h,g,o,m
c,m,d,b,l,f,i,n,e,a,p,k,h,g,j,o
d,c,b,m,l,f,p,n,e,g,i,h,k,a,o,j
d,b,l,c,f,g,p,n,e,a,i,k,h,m,o,j
b,d,c,m,l,f,p,n,e,a,i,h,k,g,j,o
p,b,c,m,l,f,d,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,h,n,e,a,i,k,p,g,o,j
e,m,d,b,l,f,p,n,c,a,i,h,k,g,j,o
d,c,k,b,l,f,p,n,e,a,i,h,m,g,j,o
d,j,l,f,p,c,m,n,e,a,i,h,k,g,b,o
c,m,d,b,o,f,p,n,e,a,i,h,k,g,j,l
c,m,d,b,h,f,p,n,e,a,i,k,l,g,o,j
d,a,c,m,l,f,p,n,e,b,i,k,h,g,j,o
d,b,c,m,g,f,p,n,e,a,i,k,h,l,o,j
d,c,b,l,a,f,p,n,e,m,i,k,h,g,j,o
c,a,d,b,l,f,p,n,e,m,i,k,h,g,j,o
c,m,d,b,l,f,i,n,e,a,p,h,k,g,o,j
d,h,c,m,l,f,p,n,e,a,i,k,b,g,j,o
n,c,m,b,l,f,p,d,e,a,i,k,h,g,j,o
c,n,d,b,l,f,p,m,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,h,e,a,i,k,n,g,j,o
d,b,c,l,f,p,n,i,e,a,m,k,h,g,j,o
c,m,d,p,l,f,b,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,o,n,e,a,i,h,k,g,j,p
c,m,d,i,l,f,p,n,e,a,b,k,h,g,j,o
d,b,c,m,n,f,p,l,e,a,i,k,h,g,j,o
l,c,m,b,d,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,j,i,h,k,g,a,o
c,j,b,l,f,m,p,n,e,a,i,h,k,g,d,o
c,d,b,m,l,f,p,n,i,a,e,k,h,g,o,j
d,c,b,l,o,m,p,n,e,a,i,k,h,g,f,j
d,c,m,b,l,f,p,a,e,n,i,k,h,g,j,o
d,b,c,l,e,m,p,n,f,a,i,h,k,g,j,o
p,b,l,f,c,d,n,m,e,a,i,h,k,g,o,j
c,d,b,l,m,f,p,n,e,j,i,k,h,g,a,o
d,b,m,f,p,c,n,l,e,a,i,h,k,g,o,j
d,c,m,b,l,f,g,n,e,a,i,k,h,p,j,o
c,d,m,b,l,f,p,n,e,a,i,g,k,h,o,j
c,d,b,m,l,f,j,n,e,a,i,h,k,g,o,p
d,c,b,l,m,f,j,n,e,a,i,k,h,g,o,p
c,m,d,b,l,f,p,n,e,i,a,k,h,g,o,j
o,b,c,l,f,p,n,m,e,a,i,k,h,g,d,j
d,b,c,m,l,f,p,g,e,a,i,h,k,n,o,j
c,d,b,l,f,p,m,n,e,a,i,h,k,g,o,j
c,m,d,b,l,j,p,n,e,a,i,k,h,g,o,f
d,b,c,l,f,p,m,n,e,a,i,h,k,g,o,j
i,m,d,b,l,f,p,n,e,a,c,k,h,g,j,o
d,c,j,l,f,m,p,n,e,a,i,h,k,g,o,b
d,h,b,m,l,f,p,n,e,a,i,k,c,g,o,j
d,b,c,l,m,f,p,n,e,a,i,k,o,g,j,h
d,c,b,l,n,m,p,f,e,a,i,k,h,g,o,j
d,c,b,l,m,h,p,n,e,a,i,k,f,g,j,o
d,c,b,m,l,p,f,n,e,a,i,h,k,g,o,j
c,d,b,e,l,f,p,n,m,a,i,k,h,g,j,o
d,b,h,c,f,m,p,n,e,a,i,k,l,g,j,o
c,m,d,k,l,f,p,n,e,a,i,b,h,g,o,j
d,c,b,l,f,m,p,n,e,a,i,h,k,g,j,o
d,b,h,f,p,c,n,m,e,a,i,k,l,g,o,j
d,b,c,l,f,m,n,p,e,a,i,h,k,g,j,o
c,d,b,l,g,f,p,n,e,a,i,h,k,m,o,j
d,b,l,c,m,f,p,o,e,a,i,k,h,g,n,j
d,b,c,l,f,p,m,n,e,a,i,k,g,h,j,o
c,m,d,b,l,f,p,n,j,a,i,k,h,g,e,o
c,m,d,b,l,o,p,n,e,a,i,h,k,g,j,f
c,m,d,b,l,f,p,n,e,o,i,k,h,g,a,j
c,e,m,b,l,f,p,n,d,a,i,h,k,g,o,j
d,c,m,b,l,a,p,n,e,f,i,k,h,g,o,j
c,m,i,b,l,f,p,n,e,a,d,k,h,g,o,j
c,d,b,o,m,f,p,n,e,a,i,h,k,g,l,j
k,c,m,b,l,f,p,n,e,a,i,h,d,g,o,j
d,b,l,c,m,f,p,j,e,a,i,k,h,g,n,o
d,c,m,b,l,f,p,n,e,a,i,g,k,h,j,o
d,k,m,b,l,f,p,n,e,a,i,c,h,g,j,o
c,d,b,l,f,p,m,n,h,a,i,e,k,g,j,o
d,a,m,b,l,f,p,n,e,c,i,k,h,g,j,o
d,c,m,b,l,f,p,o,e,a,i,h,k,g,j,n
a,b,c,l,f,p,m,n,e,d,i,h,k,g,o,j
c,d,m,b,l,f,p,n,g,a,i,h,k,e,j,o
d,b,l,f,c,g,p,n,e,a,i,k,h,m,j,o
h,c,b,l,f,p,n,m,e,a,i,k,d,g,j,o
d,c,b,o,f,m,p,n,e,a,i,h,k,g,l,j
d,b,l,c,m,f,p,a,e,n,i,h,k,g,o,j
d,c,j,l,m,f,p,n,e,a,i,h,k,g,b,o
d,b,f,l,c,m,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,f,g,p,n,e,a,i,k,h,m,j,o
d,b,l,c,m,f,p,a,e,n,i,k,h,g,o,j
c,i,d,b,l,f,p,n,e,a,m,k,h,g,o,j
d,m,c,b,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,b,j,f,p,n,e,a,i,k,h,g,l,o
a,c,m,b,l,f,p,n,e,d,i,k,h,g,j,o
g,b,c,m,l,f,p,n,e,a,i,k,h,d,j,o
b,d,c,l,m,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,o,k,g,h,j
d,b,l,f,p,c,m,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,i,e,a,n,h,k,g,j,o
a,m,d,b,l,f,p,n,e,c,i,h,k,g,j,o
d,f,c,m,l,b,p,n,e,a,i,h,k,g,j,o
j,c,b,m,l,f,p,n,e,a,i,k,h,g,d,o
d,b,f,l,p,n,c,m,e,a,i,k,h,g,j,o
e,c,m,b,l,f,p,n,d,a,i,k,h,g,o,j
d,b,l,f,p,c,m,n,e,k,i,a,h,g,o,j
d,c,b,l,m,f,p,n,i,a,e,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,j,g,o
j,b,l,c,f,p,n,m,e,a,i,h,k,g,d,o
c,d,m,b,l,f,p,e,n,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,a,e,i,h,k,g,j,o
d,c,b,m,a,f,p,n,e,l,i,k,h,g,j,o
d,c,b,l,h,f,p,n,e,a,i,m,k,g,o,j
d,b,c,l,m,k,p,n,e,a,i,h,f,g,j,o
c,d,m,b,e,f,p,n,l,a,i,k,h,g,o,j
m,c,b,l,d,f,p,n,e,a,i,h,k,g,j,o
o,d,m,b,l,f,p,n,e,a,i,h,k,g,j,c
e,b,l,c,f,p,m,n,d,a,i,h,k,g,o,j
d,g,b,l,m,f,p,n,e,a,i,h,k,c,o,j
c,m,d,b,k,f,p,n,e,a,i,h,l,g,j,o
c,m,o,b,l,f,p,n,e,a,i,k,h,g,d,j
c,m,d,b,l,f,p,n,e,a,i,k,j,g,h,o
c,d,b,l,m,f,p,e,n,a,i,h,k,g,o,j
d,b,c,p,l,f,m,n,e,a,i,k,h,g,o,j
c,d,b,m,l,f,p,n,e,a,g,k,h,i,j,o
c,d,m,b,l,j,p,n,e,a,i,h,k,g,o,f
c,m,d,b,l,f,p,i,e,a,n,k,h,g,j,o
d,b,l,c,n,p,m,f,e,a,i,k,h,g,o,j
c,m,d,b,l,n,p,f,e,a,i,h,k,g,o,j
i,d,m,b,l,f,p,n,e,a,c,h,k,g,o,j
c,d,b,f,l,m,p,n,e,a,i,k,h,g,o,j
c,d,b,l,f,m,p,n,g,a,i,k,h,e,o,j
c,d,b,l,f,m,p,h,e,a,i,n,k,g,o,j
d,c,b,m,l,f,n,p,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,o,h,k,g,i,j
d,i,m,b,l,f,p,n,e,a,c,h,k,g,o,j
c,f,d,b,l,m,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,i,a,h,k,g,o,j
c,m,d,b,f,l,p,n,e,a,i,h,k,g,o,j
d,e,b,l,m,f,p,n,c,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,o,k,h,g,j,i
c,m,d,b,l,f,p,n,e,a,i,k,h,o,j,g
c,g,b,m,l,f,p,n,e,a,i,k,h,d,j,o
c,m,d,b,l,a,p,n,e,f,i,h,k,g,o,j
d,c,b,o,l,f,p,n,e,a,i,k,h,g,m,j
c,m,d,b,l,a,p,n,e,f,i,h,k,g,j,o
c,d,b,l,m,f,p,n,e,i,a,k,h,g,o,j
d,c,m,l,b,f,p,n,e,a,i,h,k,g,o,j
c,m,d,f,l,b,p,n,e,a,i,k,h,g,o,j
c,d,b,m,l,p,f,n,e,a,i,k,h,g,o,j
a,c,b,l,f,p,m,n,e,d,i,k,h,g,o,j
d,c,m,b,l,o,p,n,e,a,i,h,k,g,j,f
d,c,m,b,l,f,p,h,e,a,i,n,k,g,o,j
c,d,m,b,l,f,p,n,e,i,a,h,k,g,o,j
c,m,j,b,l,f,p,n,e,a,i,h,k,g,d,o
d,c,b,m,l,e,p,n,f,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,j,h,g,o,k
c,m,d,b,l,f,p,n,e,a,i,o,h,g,j,k
p,c,m,b,l,f,d,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,n,m,l,f,p,b,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,k,e,a,i,n,h,g,o,j
d,c,m,p,l,f,b,n,e,a,i,k,h,g,j,o
c,m,d,b,l,i,p,n,e,a,f,k,h,g,j,o
m,c,d,b,l,f,p,n,e,a,i,k,h,g,j,o
e,c,m,b,l,f,p,n,d,a,i,k,h,g,o,j
o,m,d,b,l,f,p,n,e,a,i,h,k,g,c,j
c,d,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,c,f,g,p,n,e,a,i,h,k,m,j,o
c,m,d,p,l,f,b,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,g,a,i,k,h,e,o,j
c,d,m,b,l,f,o,n,e,a,i,h,k,g,p,j
c,g,m,b,l,f,p,n,e,a,i,k,h,d,j,o
d,f,c,m,l,b,p,n,e,a,i,k,h,g,o,j
c,i,d,b,l,f,p,n,e,a,m,k,h,g,o,j
