0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
d,b,l,c,f,p,n,m,e,a,d,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,g,j,l,o
d,c,b,m,l,f,p,n,e,a,i,k,h,g,d,o,j
d,c,b,l,f,p,m,b,n,e,a,i,h,k,g,o,j
c,n,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,g,o,h,j
c,m,d,b,l,f,p,n,e,a,i,k,h,j,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,e,j,o
d,c,m,b,l,f,p,n,e,a,n,i,k,h,g,o,j
d,c,b,l,f,p,o,m,n,e,a,i,k,h,g,o,j
c,m,d,a,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,l,c,m,f,g,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,m,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,n,e,a,i,h,k,g,j,i,o
a,c,d,m,b,l,f,p,n,e,a,i,h,k,g,o,j
c,e,d,b,l,f,m,p,n,e,a,i,k,h,g,j,o
k,d,c,m,b,l,f,p,n,e,a,i,k,h,g,o,j
n,d,b,l,f,p,n,c,m,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,j,o
d,c,m,b,l,f,p,n,e,a,i,h,b,k,g,j,o
c,m,d,b,f,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,m,l,f,p,n,e,a,h,i,k,h,g,j,o
d,c,b,m,l,f,p,n,m,e,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,g,d,j,o
d,b,c,m,l,f,p,n,e,a,i,p,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,k,f,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,m,o
d,b,l,c,m,f,p,n,g,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,g,o,m,j
d,c,b,l,c,m,f,p,n,e,a,i,h,k,g,o,j
c,d,b,l,j,f,m,p,n,e,a,i,k,h,g,o,j
c,m,a,d,b,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,m,f,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,c,h,m,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,a,i,k,h,g,o,j
d,c,b,l,f,p,m,n,e,a,i,d,h,k,g,o,j
d,c,b,d,l,f,m,p,n,e,a,i,k,h,g,j,o
c,i,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,b,l,m,f,p,n,e,a,d,i,h,k,g,j,o
c,m,d,b,l,f,d,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,m,p,n,e,a,i,f,k,h,g,o,j
d,b,c,l,f,b,m,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,l,h,k,g,j,o
d,b,b,l,c,f,m,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,i,h,k,g,j,o
d,c,b,m,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,k,o
d,c,b,c,l,f,p,n,m,e,a,i,k,h,g,j,o
c,c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,h,l,c,f,p,m,n,e,a,i,h,k,g,j,o
c,m,d,a,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,p,c,m,g,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,n,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,g,g,j,o
d,c,b,l,f,p,m,n,f,e,a,i,h,k,g,j,o
d,c,m,b,l,f,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,p,o,j
c,m,d,b,l,f,p,o,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,l,j,o
k,c,d,b,m,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,k,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,j,p,n,e,a,i,k,h,g,j,o
d,c,m,b,o,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,i,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,o,g,j,o
c,d,b,b,m,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,i,k,h,g,o,j,j
d,b,c,m,l,f,o,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,c,h,g,o,j
c,m,d,b,d,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,n,e,a,i,h,k,g,o,j
c,m,d,b,c,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,m,p,n,e,m,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,f,h,k,g,o,j
c,d,b,l,f,p,m,i,n,e,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,g,i,h,k,g,o,j
d,b,l,f,c,p,m,n,e,a,i,h,k,p,g,j,o
c,d,b,l,f,f,m,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,l,g,o,j
c,m,d,b,l,f,p,n,g,e,a,i,h,k,g,j,o
c,m,d,b,l,f,d,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,p,n,e,e,a,i,h,k,g,j,o
c,c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,d,n,e,a,i,k,h,g,j,o
d,a,b,l,f,p,n,c,m,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,f,n,e,a,i,k,h,g,o,j
c,o,d,b,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,e,o
d,b,l,c,m,f,p,n,f,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,b,k,g,o,j
d,c,b,l,f,p,m,n,m,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,m,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,n,e,a,i,k,f,h,g,o,j
c,d,b,n,l,m,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,e,i,h,k,g,o,j
c,d,b,l,f,p,m,n,e,l,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,h,o,j
c,m,j,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,f,p,n,e,a,i,k,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,k,g,j,c,o
c,g,d,b,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,p,k,h,g,j,o
c,m,d,b,l,f,p,n,e,l,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,p,g,o,j
c,d,b,m,l,f,p,n,e,a,i,h,k,g,j,d,o
o,c,d,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,b,m,d,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,f,e,a,i,k,h,g,j,o
c,m,o,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,i,h,k,g,o,j,o
d,e,b,c,l,f,m,p,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,p,n,e,m,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,g,j,k,o
c,d,b,m,p,l,f,p,n,e,a,i,h,k,g,o,j
c,k,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,p,b,l,c,f,m,p,n,e,a,i,h,k,g,j,o
c,m,p,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,j,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,m,b,l,l,f,p,n,e,a,i,h,k,g,o,j
c,j,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,h,m,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,l,a,i,h,k,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,g,h,j,o
d,b,c,l,f,m,p,n,e,a,i,h,d,k,g,j,o
c,m,d,b,l,f,p,n,e,a,a,i,h,k,g,o,j
c,d,b,m,l,f,h,p,n,e,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,k,g,j,o
c,d,b,l,m,g,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,f,n,e,a,i,k,h,g,j,o
d,b,g,l,c,m,f,p,n,e,a,i,h,k,g,j,o
d,c,e,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,f,p,n,m,e,a,i,h,f,k,g,o,j
c,m,d,b,l,i,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,c,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,o,n,e,a,i,h,k,g,j,o
c,d,m,b,l,f,p,n,i,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,g,h,k,g,o,j
h,c,m,d,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,m,b,l,f,p,n,e,a,i,h,k,g,o,j
c,c,d,b,l,m,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,i,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,n,h,k,g,j,o
c,d,b,m,l,d,f,p,n,e,a,i,k,h,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,g,l,o,j
d,c,k,b,l,m,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,m,f,p,j,n,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,d,a,i,h,k,g,o,j
d,b,l,c,m,f,h,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,o,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,h,k,g,j,o
c,m,d,b,g,l,f,p,n,e,a,i,h,k,g,o,j
c,b,d,b,l,f,p,n,m,e,a,i,h,k,g,j,o
c,d,m,b,l,c,f,p,n,e,a,i,k,h,g,j,o
d,b,c,g,m,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,l,f,p,o,n,m,e,a,i,k,h,g,j,o
c,m,d,b,l,e,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,k,h,j,g,o,j
d,b,c,l,f,m,l,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,f,p,n,e,a,i,k,h,g,j,i,o
d,b,c,m,l,f,p,n,e,a,i,h,k,d,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,j,o
d,b,b,l,f,c,m,p,n,e,a,i,h,k,g,o,j
d,b,l,l,c,f,p,m,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,l,a,i,k,h,g,j,o
c,d,b,l,f,m,p,d,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,a,p,n,e,a,i,h,k,g,o,j
d,c,b,l,m,f,p,n,e,a,i,d,h,k,g,j,o
d,b,l,f,p,n,c,l,m,e,a,i,k,h,g,j,o
d,b,l,f,p,n,c,m,e,a,i,h,k,g,n,j,o
c,d,m,c,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,c,l,f,m,p,c,n,e,a,i,k,h,g,o,j
c,a,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,i,h,k,g,j,o
d,c,b,l,f,m,p,n,e,a,i,b,k,h,g,o,j
c,m,d,b,l,h,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,e,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,p,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,e,g,j,o
d,c,b,l,f,m,p,n,e,f,a,i,k,h,g,o,j
d,b,c,l,f,p,n,m,e,a,i,h,k,g,o,k,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,g,o
c,d,m,b,l,f,p,j,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,n,e,a,i,h,k,g,j,o
d,b,l,f,c,p,m,n,e,i,a,i,k,h,g,j,o
d,b,c,m,l,l,f,p,n,e,a,i,k,h,g,j,o
c,d,b,m,l,f,p,n,e,c,a,i,k,h,g,j,o
d,b,b,c,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,m,p,n,e,o,a,i,h,k,g,o,j
c,m,d,b,l,f,p,d,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o,o
d,c,b,m,l,f,p,n,e,m,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,k,h,c,g,j,o
d,b,c,l,m,f,p,n,e,a,i,h,k,g,o,h,j
c,d,m,b,l,f,p,n,e,a,i,k,b,h,g,j,o
c,m,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,h,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,e,p,n,e,a,i,h,k,g,j,o
c,d,b,l,f,i,m,p,n,e,a,i,k,h,g,j,o
d,c,o,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,b,k,g,o,j
c,m,k,d,b,l,f,p,n,e,a,i,h,k,g,o,j
c,m,d,b,l,d,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,e,a,i,h,k,g,j,f,o
d,c,b,p,l,m,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,i,e,a,i,h,k,g,o,j
c,d,b,l,f,m,p,n,e,a,i,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,k,g,j,o
c,d,m,b,l,f,m,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,h,h,k,g,o,j
c,m,d,b,l,f,p,n,f,e,a,i,h,k,g,j,o
d,b,l,f,b,p,n,c,m,e,a,i,h,k,g,j,o
d,n,c,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,a,b,l,f,p,n,e,a,i,k,h,g,j,o
c,d,m,e,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,e,a,i,h,k,g,o,i,j
c,d,b,l,f,p,m,m,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,o,k,g,o,j
c,m,d,b,l,f,p,c,n,e,a,i,h,k,g,o,j
c,d,b,m,l,f,n,p,n,e,a,i,h,k,g,o,j
d,c,j,m,b,l,f,p,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,l,p,n,e,a,i,h,k,g,j,o
d,c,b,l,m,f,p,n,e,a,i,h,k,g,d,j,o
c,d,m,b,l,f,p,f,n,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,n,i,k,h,g,j,o
j,c,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,e,a,i,o,k,h,g,j,o
d,i,b,l,f,c,m,p,n,e,a,i,k,h,g,j,o
d,c,b,l,l,m,f,p,n,e,a,i,h,k,g,o,j
c,d,n,b,l,f,m,p,n,e,a,i,k,h,g,o,j
c,m,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,f,i,h,k,g,o,j
d,b,l,f,c,p,m,n,d,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,p,n,e,a,i,k,h,g,o,j
d,j,c,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,o,f,p,n,c,m,e,a,i,k,h,g,j,o
d,c,b,l,f,p,n,m,e,a,i,k,h,g,d,o,j
d,c,b,l,m,f,p,n,e,a,h,i,h,k,g,j,o
p,c,d,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,i,e,a,i,h,k,g,o,j
d,n,b,c,l,f,p,n,m,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,d,e,a,i,h,k,g,o,j
n,c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,b,f,p,n,e,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,i,h,k,g,o,n,j
c,d,m,b,l,f,p,n,e,a,f,i,h,k,g,j,o
d,c,e,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,m,j,o
d,c,m,b,l,f,p,n,e,b,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,g,l,o,j
d,b,c,l,m,f,p,n,e,a,i,h,n,k,g,j,o
d,c,b,l,b,f,p,m,n,e,a,i,k,h,g,j,o
d,b,l,c,m,f,p,n,e,a,i,h,k,g,j,j,o
c,d,m,b,l,f,p,n,e,a,i,a,k,h,g,j,o
c,d,b,l,m,f,c,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,m,b,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,h,p,n,e,a,i,k,h,g,j,o
c,m,d,a,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,a,o
c,m,d,m,b,l,f,p,n,e,a,i,h,k,g,j,o
c,d,a,m,b,l,f,p,n,e,a,i,k,h,g,o,j
a,d,b,l,c,m,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,n,f,p,n,e,a,i,k,h,g,j,o
b,d,b,c,m,l,f,p,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,g,k,h,g,j,o
c,d,m,b,l,f,p,n,e,a,i,e,k,h,g,o,j
d,c,m,b,k,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,h,k,g,j,n,o
d,b,l,f,p,c,n,m,e,a,i,k,h,g,o,k,j
c,m,d,e,b,l,f,p,n,e,a,i,h,k,g,o,j
d,b,l,c,m,f,p,n,e,a,i,i,h,k,g,o,j
d,a,c,m,b,l,f,p,n,e,a,i,k,h,g,o,j
d,c,b,m,l,f,p,g,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,i,h,g,o,j
c,m,d,b,l,f,p,n,f,e,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,h,g,j,o
d,c,b,l,f,p,m,n,e,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,d,a,i,k,h,g,o,j
d,b,c,l,f,p,n,m,e,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,c,o,j
d,c,b,c,m,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,b,d,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,h,e,a,i,h,k,g,j,o
c,d,o,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,d,m,b,g,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,i,h,k,g,o,j
c,d,d,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,h,k,g,j,k,o
c,e,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,c,m,p,n,i,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,k,o
c,d,m,b,l,f,p,n,e,a,i,k,h,g,j,f,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,p,o
c,d,n,b,m,l,f,p,n,e,a,i,k,h,g,o,j
c,m,d,b,n,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,a,i,h,k,g,o,p,j
d,b,l,c,f,m,p,n,e,a,b,i,k,h,g,o,j
d,b,c,c,m,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,c,m,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,d,p,n,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,g,n,e,a,i,h,k,g,j,o
d,c,m,b,l,f,p,n,e,a,c,i,h,k,g,j,o
d,b,l,f,p,c,m,n,e,a,i,h,p,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,i,h,k,g,j,o
c,m,d,b,l,f,p,f,n,e,a,i,k,h,g,o,j
d,b,c,m,p,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,m,l,f,l,p,n,e,a,i,k,h,g,o,j
e,d,c,b,l,m,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,e,j,o
c,m,d,b,l,f,p,n,e,d,a,i,h,k,g,o,j
d,b,c,m,l,f,p,n,e,a,d,i,k,h,g,j,o
d,p,c,m,b,l,f,p,n,e,a,i,k,h,g,j,o
g,c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,i,l,f,p,n,e,a,i,k,h,g,j,o
e,d,b,c,l,f,p,n,m,e,a,i,k,h,g,j,o
e,c,m,d,b,l,f,p,n,e,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,e,k,g,j,o
c,m,d,b,m,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,h,m,l,f,p,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,g,j,h,o
d,c,b,m,l,f,p,n,e,a,i,a,h,k,g,j,o
c,d,b,l,f,m,p,n,e,i,a,i,h,k,g,j,o
c,d,b,m,l,f,p,n,e,a,i,k,h,p,g,o,j
d,c,b,l,f,m,p,n,e,a,n,i,k,h,g,o,j
d,c,k,m,b,l,f,p,n,e,a,i,k,h,g,j,o
d,b,c,l,f,m,p,n,e,n,a,i,h,k,g,j,o
d,b,l,f,c,p,d,n,m,e,a,i,h,k,g,o,j
c,d,b,l,m,f,p,l,n,e,a,i,k,h,g,j,o
d,b,l,f,p,c,n,g,m,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,p,e,a,i,k,h,g,j,o
c,d,m,b,l,f,p,a,n,e,a,i,h,k,g,o,j
c,d,b,m,l,f,p,d,n,e,a,i,h,k,g,o,j
d,c,b,l,m,f,p,n,b,e,a,i,k,h,g,o,j
c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,f,j
d,b,c,l,f,p,n,a,m,e,a,i,k,h,g,o,j
d,b,c,m,l,f,p,n,e,p,a,i,h,k,g,o,j
c,d,b,l,f,m,p,n,b,e,a,i,h,k,g,o,j
c,d,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,f,m,p,n,e,h,a,i,h,k,g,o,j
c,m,d,b,l,f,p,n,e,a,i,m,k,h,g,j,o
d,d,c,b,l,f,m,p,n,e,a,i,h,k,g,o,j
d,c,a,b,m,l,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,m,f,p,n,e,a,i,k,h,g,g,j,o
d,c,b,l,f,m,p,n,e,a,k,i,k,h,g,o,j
d,c,b,l,m,f,p,c,n,e,a,i,k,h,g,j,o
d,c,b,m,l,f,p,n,e,n,a,i,h,k,g,o,j
c,d,b,m,l,f,p,n,e,n,a,i,k,h,g,j,o
d,b,l,c,f,m,p,n,e,a,i,k,p,h,g,j,o
c,m,d,b,l,f,p,n,e,a,i,k,h,g,d,o,j
d,c,b,l,f,p,m,n,e,a,l,i,h,k,g,j,o
d,b,l,f,p,c,n,m,e,a,c,i,k,h,g,o,j
d,b,c,l,f,m,p,n,e,a,i,h,k,g,e,j,o
c,d,b,l,m,j,f,p,n,e,a,i,h,k,g,o,j
d,b,l,l,c,m,f,p,n,e,a,i,k,h,g,o,j
d,b,c,l,f,p,m,n,e,a,i,k,h,g,j,c,o
c,m,d,b,l,f,p,n,p,e,a,i,k,h,g,j,o
c,m,d,b,a,l,f,p,n,e,a,i,h,k,g,j,o
c,m,d,f,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,m,b,l,f,p,n,c,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,c,a,i,k,h,g,o,j
g,c,m,d,b,l,f,p,n,e,a,i,k,h,g,o,j
c,d,b,l,m,f,p,n,e,a,i,h,k,i,g,o,j
d,c,m,b,l,f,g,p,n,e,a,i,h,k,g,o,j
d,b,l,c,m,f,p,n,n,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,c,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,c,h,g,j,o
c,d,b,l,f,p,m,n,e,a,p,i,h,k,g,j,o
d,c,m,b,j,l,f,p,n,e,a,i,k,h,g,j,o
d,c,b,m,b,l,f,p,n,e,a,i,h,k,g,j,o
d,g,b,c,l,f,p,m,n,e,a,i,h,k,g,o,j
c,d,m,b,l,f,p,n,n,e,a,i,h,k,g,j,o
d,b,l,f,c,m,p,n,e,a,i,k,h,b,g,j,o
d,c,b,l,l,f,p,n,m,e,a,i,k,h,g,j,o
d,c,b,b,l,f,m,p,n,e,a,i,h,k,g,o,j
d,b,l,c,m,l,f,p,n,e,a,i,h,k,g,o,j
d,c,b,l,i,m,f,p,n,e,a,i,h,k,g,j,o
d,b,c,l,f,m,p,b,n,e,a,i,k,h,g,j,o
d,c,b,m,p,l,f,p,n,e,a,i,h,k,g,j,o
d,b,l,c,f,m,p,n,e,a,i,k,h,g,p,j,o
d,b,l,c,m,f,p,n,e,a,i,k,h,g,l,o,j
c,m,d,b,l,f,p,n,e,a,b,i,k,h,g,o,j
d,b,c,l,m,l,f,p,n,e,a,i,h,k,g,o,j
d,c,m,b,l,f,p,n,e,a,i,k,h,e,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,e,h,g,j,o
d,b,c,m,l,f,p,n,e,a,i,b,k,h,g,j,o
c,d,b,l,m,f,p,n,e,a,i,k,i,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,h,k,g,o,a,j
d,b,l,f,p,c,m,n,e,a,i,h,i,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,h,k,i,g,j,o
c,m,d,b,a,l,f,p,n,e,a,i,h,k,g,j,o
d,b,c,m,l,f,p,n,n,e,a,i,h,k,g,j,o
d,c,b,m,l,h,f,p,n,e,a,i,k,h,g,j,o
d,b,l,f,p,n,n,c,m,e,a,i,k,h,g,j,o
d,c,m,b,l,f,p,n,e,a,i,k,h,o,g,o,j
d,b,l,f,p,c,m,n,e,o,a,i,k,h,g,o,j
d,c,b,l,m,f,p,n,e,m,a,i,k,h,g,j,o
c,m,d,b,l,f,p,n,b,e,a,i,h,k,g,j,o
d,b,c,l,c,f,p,n,m,e,a,i,h,k,g,j,o
c,d,m,b,l,f,i,p,n,e,a,i,h,k,g,j,o
c,m,d,b,l,f,p,n,e,a,i,o,h,k,g,j,o
d,c,b,m,l,f,p,n,e,a,i,k,h,g,h,j,o
d,d,c,b,l,m,f,p,n,e,a,i,h,k,g,o,j
d,b,c,l,m,f,p,n,e,e,a,i,h,k,g,j,o
